user_id,recency_days,freq_orders,monetary_gmv,r_score,f_score,m_score,segment
2761,54,2,247.0,4,4,3,一般价值客户
3132,22,2,247.0,2,4,3,一般保持客户
1846,55,2,247.0,4,4,3,一般价值客户
8420,8,2,245.0,1,4,3,一般保持客户
1159,76,1,245.0,5,3,3,一般发展客户
1020,84,1,245.0,5,3,3,一般发展客户
6704,20,1,244.0,2,1,3,一般挽留客户
3263,9,3,244.0,1,5,3,一般保持客户
8986,51,1,244.0,4,2,3,一般发展客户
3405,18,2,244.0,2,4,3,一般保持客户
2455,23,1,244.0,2,1,3,一般挽留客户
8073,21,3,244.0,2,5,3,一般保持客户
4002,66,1,244.0,5,3,3,一般发展客户
8873,39,2,244.0,3,4,3,一般保持客户
3165,29,1,244.0,3,1,3,一般挽留客户
8879,90,1,244.0,5,3,3,一般发展客户
3508,45,2,244.0,4,4,3,一般价值客户
4855,35,1,244.0,3,2,3,一般挽留客户
4256,10,2,244.0,1,4,3,一般保持客户
8140,27,2,243.0,3,4,3,一般保持客户
1177,16,2,242.0,2,4,3,一般保持客户
1402,37,2,242.0,3,4,3,一般保持客户
7530,31,1,242.0,3,1,3,一般挽留客户
2033,1,2,241.0,1,3,3,一般挽留客户
1921,31,2,241.0,3,4,3,一般保持客户
3170,31,2,241.0,3,4,3,一般保持客户
3926,10,1,240.0,1,1,3,一般挽留客户
9421,7,2,240.0,1,4,3,一般保持客户
8272,46,1,240.0,4,2,3,一般发展客户
8084,8,2,240.0,1,4,3,一般保持客户
6688,53,1,240.0,4,2,3,一般发展客户
9180,18,2,240.0,2,4,3,一般保持客户
3694,63,1,240.0,4,2,3,一般发展客户
5533,8,2,239.0,1,4,3,一般保持客户
638,11,2,239.0,1,4,3,一般保持客户
1274,64,1,238.0,4,2,3,一般发展客户
5422,35,2,238.0,3,4,3,一般保持客户
3384,77,1,238.0,5,3,3,一般发展客户
4524,81,1,238.0,5,3,3,一般发展客户
1743,19,1,238.0,2,1,3,一般挽留客户
3814,22,2,238.0,2,4,3,一般保持客户
6357,42,2,237.0,3,4,3,一般保持客户
756,20,3,237.0,2,5,3,一般保持客户
9436,0,2,237.0,1,3,3,一般挽留客户
7039,24,2,236.0,2,4,3,一般保持客户
4654,30,3,236.0,3,5,3,一般保持客户
3652,89,1,236.0,5,3,3,一般发展客户
9920,34,3,236.0,3,5,3,一般保持客户
6421,20,2,236.0,2,4,3,一般保持客户
5631,11,3,235.0,1,5,3,一般保持客户
170,13,2,235.0,2,4,3,一般保持客户
9222,22,3,235.0,2,5,3,一般保持客户
9237,4,3,235.0,1,5,3,一般保持客户
8609,10,3,235.0,1,5,3,一般保持客户
612,1,2,235.0,1,3,3,一般挽留客户
1703,89,1,234.0,5,3,3,一般发展客户
2088,26,1,234.0,3,1,3,一般挽留客户
1101,25,2,234.0,2,4,3,一般保持客户
7152,58,1,234.0,4,2,3,一般发展客户
2906,37,2,234.0,3,4,3,一般保持客户
9795,58,1,234.0,4,2,3,一般发展客户
1224,3,1,234.0,1,1,3,一般挽留客户
5466,3,2,233.0,1,4,3,一般保持客户
8554,26,2,233.0,3,4,3,一般保持客户
9954,14,3,233.0,2,5,3,一般保持客户
2735,23,1,233.0,2,1,3,一般挽留客户
3634,30,2,232.0,3,4,3,一般保持客户
4292,41,2,232.0,3,4,3,一般保持客户
5511,18,4,231.56,2,5,3,一般保持客户
6647,7,1,231.0,1,1,3,一般挽留客户
7888,19,1,231.0,2,1,3,一般挽留客户
5961,15,2,231.0,2,4,3,一般保持客户
3399,61,1,230.0,4,2,3,一般发展客户
5142,37,2,230.0,3,4,3,一般保持客户
9338,63,1,229.0,4,2,3,一般发展客户
8750,62,1,228.0,4,2,3,一般发展客户
2227,3,2,228.0,1,4,3,一般保持客户
380,8,1,228.0,1,1,3,一般挽留客户
6949,64,1,228.0,4,2,3,一般发展客户
7925,18,2,228.0,2,4,3,一般保持客户
3290,51,1,228.0,4,2,3,一般发展客户
733,77,1,228.0,5,3,3,一般发展客户
7822,58,2,228.0,4,5,3,一般价值客户
4550,61,1,228.0,4,2,3,一般发展客户
1782,0,2,228.0,1,3,3,一般挽留客户
2007,29,3,228.0,3,5,3,一般保持客户
8806,63,1,227.0,4,2,3,一般发展客户
2685,13,1,227.0,2,1,3,一般挽留客户
3266,86,1,227.0,5,3,3,一般发展客户
8412,13,1,227.0,2,1,3,一般挽留客户
3397,7,2,227.0,1,4,3,一般保持客户
7866,34,1,227.0,3,1,3,一般挽留客户
2613,10,3,227.0,1,5,3,一般保持客户
8176,23,2,226.0,2,4,3,一般保持客户
5454,34,2,226.0,3,4,3,一般保持客户
5280,60,2,225.0,4,5,3,一般价值客户
2766,89,1,225.0,5,3,3,一般发展客户
2406,14,3,225.0,2,5,3,一般保持客户
8604,33,2,225.0,3,4,3,一般保持客户
1934,37,2,225.0,3,4,3,一般保持客户
3491,8,2,224.0,1,4,3,一般保持客户
208,22,2,224.0,2,4,3,一般保持客户
5244,35,2,224.0,3,4,3,一般保持客户
2203,29,3,223.0,3,5,3,一般保持客户
6524,38,1,223.0,3,2,3,一般挽留客户
9008,37,2,223.0,3,4,3,一般保持客户
4065,12,3,222.0,2,5,3,一般保持客户
6234,15,1,222.0,2,1,3,一般挽留客户
5998,19,2,222.0,2,4,3,一般保持客户
3393,52,2,222.0,4,4,3,一般价值客户
4897,17,2,220.42,2,4,3,一般保持客户
1233,32,2,220.0,3,4,3,一般保持客户
1728,34,2,220.0,3,4,3,一般保持客户
2997,54,2,220.0,4,4,3,一般价值客户
1735,19,2,219.0,2,4,3,一般保持客户
8118,61,1,219.0,4,2,3,一般发展客户
388,30,1,219.0,3,1,3,一般挽留客户
1858,90,1,219.0,5,3,3,一般发展客户
3758,48,1,219.0,4,2,3,一般发展客户
5339,67,1,219.0,5,3,3,一般发展客户
1350,32,1,219.0,3,1,3,一般挽留客户
3598,2,2,219.0,1,3,3,一般挽留客户
3166,51,1,219.0,4,2,3,一般发展客户
6105,72,1,219.0,5,3,3,一般发展客户
4840,36,1,219.0,3,2,3,一般挽留客户
1995,6,2,219.0,1,4,3,一般保持客户
9266,57,1,219.0,4,2,3,一般发展客户
3641,82,1,219.0,5,3,3,一般发展客户
6151,44,1,219.0,4,2,3,一般发展客户
4954,7,1,218.0,1,1,3,一般挽留客户
4369,38,2,218.0,3,4,3,一般保持客户
6312,7,1,218.0,1,1,3,一般挽留客户
7,20,3,218.0,2,5,3,一般保持客户
5029,41,1,218.0,3,2,3,一般挽留客户
8067,21,3,218.0,2,5,3,一般保持客户
4163,35,2,218.0,3,4,3,一般保持客户
4446,34,2,217.0,3,4,3,一般保持客户
9645,40,2,217.0,3,4,3,一般保持客户
5933,17,3,217.0,2,5,3,一般保持客户
1506,57,1,216.0,4,2,3,一般发展客户
5284,30,1,216.0,3,1,3,一般挽留客户
6335,0,1,216.0,1,1,3,一般挽留客户
9305,80,1,216.0,5,3,3,一般发展客户
8526,41,1,216.0,3,2,3,一般挽留客户
3303,16,1,216.0,2,1,3,一般挽留客户
4998,63,1,216.0,4,2,3,一般发展客户
9572,34,1,216.0,3,1,3,一般挽留客户
6830,8,1,216.0,1,1,3,一般挽留客户
3055,86,1,216.0,5,3,3,一般发展客户
6538,51,1,216.0,4,2,3,一般发展客户
3435,24,1,216.0,2,1,3,一般挽留客户
8450,64,1,216.0,4,2,3,一般发展客户
4016,35,1,216.0,3,2,3,一般挽留客户
1860,9,1,216.0,1,1,3,一般挽留客户
1337,31,2,216.0,3,4,3,一般保持客户
7106,53,1,216.0,4,2,3,一般发展客户
8127,27,1,216.0,3,1,3,一般挽留客户
7578,69,1,216.0,5,3,3,一般发展客户
4232,41,1,216.0,3,2,3,一般挽留客户
9221,9,1,216.0,1,1,3,一般挽留客户
9059,41,2,216.0,3,4,3,一般保持客户
4190,54,2,215.0,4,4,3,一般价值客户
2721,77,1,215.0,5,3,3,一般发展客户
5147,0,3,215.0,1,5,3,一般保持客户
6098,10,2,215.0,1,4,3,一般保持客户
307,12,4,215.0,1,5,3,一般保持客户
302,16,2,215.0,2,4,3,一般保持客户
9067,69,1,214.0,5,3,3,一般发展客户
9649,31,1,214.0,3,1,3,一般挽留客户
4495,77,2,214.0,5,5,3,一般价值客户
2441,58,1,214.0,4,2,3,一般发展客户
8131,11,1,214.0,1,1,3,一般挽留客户
6826,90,1,214.0,5,3,3,一般发展客户
6415,71,1,214.0,5,3,3,一般发展客户
9606,44,1,214.0,4,2,3,一般发展客户
5640,61,1,214.0,4,2,3,一般发展客户
9174,15,1,214.0,2,1,3,一般挽留客户
268,22,2,214.0,2,4,3,一般保持客户
3924,74,1,214.0,5,3,3,一般发展客户
2126,46,1,214.0,4,2,3,一般发展客户
8766,2,1,214.0,1,1,3,一般挽留客户
6223,65,1,214.0,5,2,3,一般发展客户
5131,31,1,214.0,3,1,3,一般挽留客户
9934,29,2,214.0,3,4,3,一般保持客户
5580,79,1,214.0,5,3,3,一般发展客户
6545,48,1,214.0,4,2,3,一般发展客户
9500,6,1,214.0,1,1,3,一般挽留客户
1914,5,2,213.0,1,4,3,一般保持客户
7457,57,3,213.0,4,5,3,一般价值客户
8053,28,1,213.0,3,1,3,一般挽留客户
8658,3,2,213.0,1,4,3,一般保持客户
149,76,1,212.0,5,3,3,一般发展客户
9203,57,1,212.0,4,2,3,一般发展客户
7321,36,1,212.0,3,2,3,一般挽留客户
804,4,2,212.0,1,4,3,一般保持客户
9940,63,1,212.0,4,2,3,一般发展客户
1293,47,1,212.0,4,2,3,一般发展客户
4109,14,1,212.0,2,1,3,一般挽留客户
8014,49,2,212.0,4,4,3,一般价值客户
8209,83,1,212.0,5,3,3,一般发展客户
9368,59,1,212.0,4,2,3,一般发展客户
5502,37,1,212.0,3,2,3,一般挽留客户
9336,21,2,212.0,2,4,3,一般保持客户
6712,73,1,212.0,5,3,3,一般发展客户
7030,47,1,212.0,4,2,3,一般发展客户
7751,26,1,212.0,3,1,3,一般挽留客户
9402,87,1,212.0,5,3,3,一般发展客户
7451,60,1,212.0,4,2,3,一般发展客户
6313,44,1,212.0,4,2,3,一般发展客户
7166,26,2,212.0,3,4,3,一般保持客户
9447,74,1,212.0,5,3,3,一般发展客户
1713,48,1,212.0,4,2,3,一般发展客户
8691,35,1,212.0,3,2,3,一般挽留客户
9159,90,1,212.0,5,3,3,一般发展客户
1632,61,1,212.0,4,2,3,一般发展客户
6374,46,1,212.0,4,2,3,一般发展客户
7472,31,2,212.0,3,4,3,一般保持客户
5654,8,1,211.0,1,1,3,一般挽留客户
5334,89,1,210.0,5,3,3,一般发展客户
4017,4,2,210.0,1,4,3,一般保持客户
9563,28,3,210.0,3,5,3,一般保持客户
9086,75,1,210.0,5,3,3,一般发展客户
9175,29,2,209.0,3,4,3,一般保持客户
7886,30,2,209.0,3,4,3,一般保持客户
6753,42,1,208.0,3,2,3,一般挽留客户
4361,3,1,208.0,1,1,3,一般挽留客户
9365,62,1,208.0,4,2,3,一般发展客户
9654,39,1,208.0,3,2,3,一般挽留客户
3773,63,1,208.0,4,2,3,一般发展客户
9636,41,1,208.0,3,2,3,一般挽留客户
9534,25,2,208.0,3,4,3,一般保持客户
212,17,2,207.0,2,4,3,一般保持客户
8064,42,1,207.0,3,2,3,一般挽留客户
1129,72,1,207.0,5,3,3,一般发展客户
3299,16,3,206.0,2,5,3,一般保持客户
4547,7,2,206.0,1,4,3,一般保持客户
9418,31,2,206.0,3,4,3,一般保持客户
6198,33,2,205.0,3,4,3,一般保持客户
4827,28,3,205.0,3,5,3,一般保持客户
7685,5,2,205.0,1,4,3,一般保持客户
9038,24,2,204.0,2,4,3,一般保持客户
4879,1,2,204.0,1,3,3,一般挽留客户
300,19,3,204.0,2,5,3,一般保持客户
7765,15,2,204.0,2,4,3,一般保持客户
4734,21,2,204.0,2,4,3,一般保持客户
8093,79,1,203.0,5,3,3,一般发展客户
6333,20,1,203.0,2,1,3,一般挽留客户
8268,54,1,203.0,4,2,3,一般发展客户
1419,4,1,203.0,1,1,3,一般挽留客户
4764,40,1,203.0,3,2,3,一般挽留客户
606,63,1,203.0,4,2,3,一般发展客户
5639,11,1,203.0,1,1,3,一般挽留客户
5005,44,1,203.0,4,2,3,一般发展客户
1481,65,1,203.0,5,2,3,一般发展客户
2162,19,1,203.0,2,1,3,一般挽留客户
5070,48,1,203.0,4,2,3,一般发展客户
9467,18,3,202.02,2,5,3,一般保持客户
2883,33,1,202.0,3,1,3,一般挽留客户
8534,89,1,202.0,5,3,3,一般发展客户
7813,49,1,202.0,4,2,3,一般发展客户
9435,4,2,202.0,1,4,3,一般保持客户
3425,51,1,202.0,4,2,3,一般发展客户
2960,56,2,202.0,4,4,3,一般价值客户
1903,6,1,202.0,1,1,3,一般挽留客户
2080,81,1,202.0,5,3,3,一般发展客户
4770,51,1,201.0,4,2,3,一般发展客户
7455,17,2,201.0,2,4,3,一般保持客户
4853,18,1,201.0,2,1,3,一般挽留客户
9584,45,1,201.0,4,2,3,一般发展客户
1979,10,3,200.0,1,5,3,一般保持客户
155,54,1,200.0,4,2,3,一般发展客户
1969,25,2,200.0,2,4,3,一般保持客户
8082,13,1,200.0,2,1,3,一般挽留客户
2402,40,3,200.0,3,5,3,一般保持客户
6901,64,1,200.0,4,2,3,一般发展客户
5541,37,2,200.0,3,4,3,一般保持客户
8138,17,1,200.0,2,1,3,一般挽留客户
355,87,1,200.0,5,3,3,一般发展客户
4789,9,1,200.0,1,1,3,一般挽留客户
5112,41,2,200.0,3,4,3,一般保持客户
2358,49,1,200.0,4,2,3,一般发展客户
5564,2,2,200.0,1,3,3,一般挽留客户
723,12,1,200.0,1,1,3,一般挽留客户
1637,21,1,199.89,2,1,3,一般挽留客户
9168,11,2,199.0,1,4,3,一般保持客户
8371,42,1,199.0,3,2,3,一般挽留客户
4774,87,1,198.0,5,3,3,一般发展客户
6863,35,2,198.0,3,4,3,一般保持客户
4640,5,2,198.0,1,4,3,一般保持客户
392,45,3,198.0,4,5,3,一般价值客户
9083,5,2,198.0,1,4,3,一般保持客户
3494,12,2,198.0,2,4,3,一般保持客户
7353,70,1,197.0,5,3,3,一般发展客户
2680,19,1,197.0,2,1,3,一般挽留客户
1323,3,2,197.0,1,4,3,一般保持客户
6329,60,1,197.0,4,2,3,一般发展客户
2121,24,2,197.0,2,4,3,一般保持客户
327,68,1,197.0,5,3,3,一般发展客户
9397,48,2,197.0,4,4,3,一般价值客户
7400,5,2,196.0,1,4,3,一般保持客户
7672,18,2,196.0,2,4,3,一般保持客户
9206,22,2,196.0,2,4,3,一般保持客户
6613,24,2,196.0,2,4,3,一般保持客户
4143,34,2,195.0,3,4,3,一般保持客户
1197,36,2,195.0,3,4,3,一般保持客户
4503,0,2,195.0,1,3,3,一般挽留客户
7880,46,2,195.0,4,4,3,一般价值客户
9151,1,2,195.0,1,3,3,一般挽留客户
2866,8,1,194.0,1,1,3,一般挽留客户
4961,44,1,194.0,4,2,3,一般发展客户
1495,13,3,193.0,2,5,3,一般保持客户
8698,45,1,192.0,4,2,3,一般发展客户
9626,31,2,192.0,3,4,3,一般保持客户
8825,8,1,192.0,1,1,3,一般挽留客户
9106,49,1,192.0,4,2,3,一般发展客户
487,36,2,192.0,3,4,3,一般保持客户
1799,24,1,192.0,2,1,3,一般挽留客户
5265,75,1,192.0,5,3,3,一般发展客户
8597,43,1,192.0,4,2,3,一般发展客户
6677,84,1,192.0,5,3,3,一般发展客户
3525,31,1,191.0,3,1,3,一般挽留客户
1755,87,1,191.0,5,3,3,一般发展客户
2859,37,1,191.0,3,2,3,一般挽留客户
6844,2,2,191.0,1,3,3,一般挽留客户
9918,71,1,191.0,5,3,3,一般发展客户
7868,36,2,191.0,3,4,3,一般保持客户
4696,21,1,191.0,2,1,3,一般挽留客户
7931,74,1,191.0,5,3,3,一般发展客户
8576,56,2,191.0,4,5,3,一般价值客户
1537,28,2,190.89,3,4,3,一般保持客户
7461,35,2,190.0,3,4,3,一般保持客户
8236,7,2,190.0,1,4,3,一般保持客户
8573,17,2,189.0,2,4,3,一般保持客户
2362,65,1,189.0,5,2,3,一般发展客户
8772,38,1,189.0,3,2,3,一般挽留客户
3072,84,1,189.0,5,3,3,一般发展客户
4609,53,1,189.0,4,2,3,一般发展客户
5295,6,1,189.0,1,1,3,一般挽留客户
7832,31,2,189.0,3,4,3,一般保持客户
4145,65,1,189.0,5,2,3,一般发展客户
5085,44,1,189.0,4,2,3,一般发展客户
2803,88,1,189.0,5,3,3,一般发展客户
6133,63,1,189.0,4,2,3,一般发展客户
5858,20,1,189.0,2,1,3,一般挽留客户
375,39,2,189.0,3,4,3,一般保持客户
9896,66,1,189.0,5,3,3,一般发展客户
1140,47,1,189.0,4,2,3,一般发展客户
8670,14,2,189.0,2,4,3,一般保持客户
9998,63,1,189.0,4,2,3,一般发展客户
5155,26,1,189.0,3,1,3,一般挽留客户
7796,68,1,189.0,5,3,3,一般发展客户
3326,49,1,189.0,4,2,3,一般发展客户
269,53,1,188.0,4,2,3,一般发展客户
5972,9,2,188.0,1,4,3,一般保持客户
8568,35,1,188.0,3,2,3,一般挽留客户
2151,69,1,188.0,5,3,3,一般发展客户
5583,0,1,188.0,1,1,3,一般挽留客户
6518,36,2,188.0,3,4,3,一般保持客户
2502,36,1,188.0,3,2,3,一般挽留客户
4650,69,1,188.0,5,3,3,一般发展客户
6727,0,1,188.0,1,1,3,一般挽留客户
7538,51,2,188.0,4,4,3,一般价值客户
9977,46,1,188.0,4,2,3,一般发展客户
6224,72,1,188.0,5,3,3,一般发展客户
2811,32,1,188.0,3,1,3,一般挽留客户
8369,2,3,188.0,1,5,3,一般保持客户
2655,35,2,187.0,3,4,3,一般保持客户
1691,62,1,187.0,4,2,3,一般发展客户
6699,0,2,187.0,1,3,3,一般挽留客户
3722,8,2,187.0,1,4,3,一般保持客户
5509,29,1,187.0,3,1,3,一般挽留客户
7236,90,1,186.0,5,3,3,一般发展客户
6373,71,1,186.0,5,3,3,一般发展客户
2549,16,1,186.0,2,1,3,一般挽留客户
3323,82,1,186.0,5,3,3,一般发展客户
4393,47,1,186.0,4,2,3,一般发展客户
1984,37,2,186.0,3,4,3,一般保持客户
1839,76,1,186.0,5,3,3,一般发展客户
6269,26,1,186.0,3,1,3,一般挽留客户
6379,83,1,186.0,5,3,3,一般发展客户
6170,51,1,186.0,4,2,3,一般发展客户
766,9,1,186.0,1,1,3,一般挽留客户
9936,47,2,186.0,4,4,3,一般价值客户
3523,79,1,186.0,5,3,3,一般发展客户
5864,28,1,186.0,3,1,3,一般挽留客户
8619,85,1,186.0,5,3,3,一般发展客户
7125,69,1,186.0,5,3,3,一般发展客户
1994,9,1,186.0,1,1,3,一般挽留客户
7576,80,1,186.0,5,3,3,一般发展客户
6589,44,1,186.0,4,2,3,一般发展客户
4331,44,1,185.0,4,2,3,一般发展客户
9369,22,2,184.0,2,4,3,一般保持客户
6493,47,1,184.0,4,2,3,一般发展客户
1264,73,1,184.0,5,3,3,一般发展客户
7639,37,1,184.0,3,2,3,一般挽留客户
4796,52,1,184.0,4,2,3,一般发展客户
2725,86,1,184.0,5,3,3,一般发展客户
9593,38,1,184.0,3,2,3,一般挽留客户
290,53,1,184.0,4,2,3,一般发展客户
6485,90,1,184.0,5,3,3,一般发展客户
8688,45,1,184.0,4,2,3,一般发展客户
2054,62,1,184.0,4,2,3,一般发展客户
7673,72,1,183.0,5,3,3,一般发展客户
6791,62,1,183.0,4,2,3,一般发展客户
4480,90,1,183.0,5,3,3,一般发展客户
4389,64,1,183.0,4,2,3,一般发展客户
7864,3,3,183.0,1,5,3,一般保持客户
861,2,1,183.0,1,1,3,一般挽留客户
9374,66,1,183.0,5,3,3,一般发展客户
2070,19,3,183.0,2,5,3,一般保持客户
2165,14,1,183.0,2,1,3,一般挽留客户
915,15,2,182.0,2,4,3,一般保持客户
480,58,1,182.0,4,2,3,一般发展客户
1788,70,2,182.0,5,5,3,一般价值客户
2063,70,1,182.0,5,3,3,一般发展客户
2910,30,1,182.0,3,1,3,一般挽留客户
16,11,2,182.0,1,4,3,一般保持客户
8025,49,1,182.0,4,2,3,一般发展客户
9906,40,1,181.0,3,2,3,一般挽留客户
7216,16,1,181.0,2,1,3,一般挽留客户
13,16,2,181.0,2,4,3,一般保持客户
7232,23,1,181.0,2,1,3,一般挽留客户
4683,26,1,181.0,3,1,3,一般挽留客户
7406,40,2,180.0,3,4,3,一般保持客户
1115,15,1,180.0,2,1,3,一般挽留客户
11,90,1,180.0,5,3,3,一般发展客户
2797,20,1,180.0,2,1,3,一般挽留客户
7992,3,2,180.0,1,4,3,一般保持客户
6968,53,1,180.0,4,2,3,一般发展客户
7419,9,2,180.0,1,4,3,一般保持客户
7881,85,1,180.0,5,3,3,一般发展客户
997,44,2,179.0,4,4,3,一般价值客户
1215,46,2,179.0,4,4,3,一般价值客户
3175,53,2,179.0,4,4,3,一般价值客户
8977,16,1,179.0,2,1,3,一般挽留客户
5096,25,2,178.33,2,4,3,一般保持客户
2387,76,1,178.0,5,3,3,一般发展客户
2543,46,1,178.0,4,2,3,一般发展客户
2780,67,1,178.0,5,3,3,一般发展客户
4403,43,1,178.0,4,2,3,一般发展客户
1187,45,2,178.0,4,4,3,一般价值客户
4417,53,1,178.0,4,2,3,一般发展客户
6129,5,1,178.0,1,1,3,一般挽留客户
6460,68,1,178.0,5,3,3,一般发展客户
8958,43,1,178.0,4,2,3,一般发展客户
7019,56,1,178.0,4,2,3,一般发展客户
5017,11,1,178.0,1,1,3,一般挽留客户
619,76,1,178.0,5,3,3,一般发展客户
2742,45,1,178.0,4,2,3,一般发展客户
712,64,1,178.0,4,2,3,一般发展客户
3281,37,1,178.0,3,2,3,一般挽留客户
3559,5,3,177.0,1,5,3,一般保持客户
909,23,1,177.0,2,1,3,一般挽留客户
4263,9,2,177.0,1,4,3,一般保持客户
4291,9,2,177.0,1,4,3,一般保持客户
7486,17,2,176.0,2,4,3,一般保持客户
5331,0,2,176.0,1,3,3,一般挽留客户
6073,10,2,176.0,1,4,3,一般保持客户
8982,10,2,176.0,1,4,3,一般保持客户
721,58,1,176.0,4,2,3,一般发展客户
7148,20,2,175.0,2,4,3,一般保持客户
9548,27,1,175.0,3,1,3,一般挽留客户
8119,59,1,175.0,4,2,3,一般发展客户
6059,31,2,175.0,3,4,3,一般保持客户
9185,29,1,175.0,3,1,3,一般挽留客户
9565,64,1,175.0,4,2,3,一般发展客户
4712,55,2,175.0,4,4,3,一般价值客户
5156,38,1,175.0,3,2,3,一般挽留客户
1119,72,1,175.0,5,3,3,一般发展客户
4279,5,1,175.0,1,1,3,一般挽留客户
5970,51,1,175.0,4,2,3,一般发展客户
1922,77,1,174.0,5,3,3,一般发展客户
3950,27,1,174.0,3,1,3,一般挽留客户
4155,37,2,174.0,3,4,3,一般保持客户
4343,58,1,174.0,4,2,3,一般发展客户
1918,83,1,174.0,5,3,3,一般发展客户
2246,37,1,174.0,3,2,3,一般挽留客户
5440,57,2,174.0,4,5,3,一般价值客户
6957,66,1,174.0,5,3,3,一般发展客户
5464,88,1,174.0,5,3,3,一般发展客户
7551,40,1,174.0,3,2,3,一般挽留客户
950,69,1,174.0,5,3,3,一般发展客户
7328,4,1,174.0,1,1,3,一般挽留客户
3590,19,2,174.0,2,4,3,一般保持客户
109,54,1,174.0,4,2,3,一般发展客户
9741,14,2,173.0,2,4,3,一般保持客户
9732,63,1,173.0,4,2,3,一般发展客户
6127,34,1,173.0,3,1,3,一般挽留客户
8507,6,2,173.0,1,4,3,一般保持客户
2712,48,1,173.0,4,2,3,一般发展客户
8328,12,1,173.0,2,1,3,一般挽留客户
117,16,2,173.0,2,4,3,一般保持客户
2602,85,1,173.0,5,3,3,一般发展客户
7255,35,1,173.0,3,2,3,一般挽留客户
9980,10,2,173.0,1,4,3,一般保持客户
5505,53,1,173.0,4,2,3,一般发展客户
2367,17,1,173.0,2,1,3,一般挽留客户
299,37,2,173.0,3,4,3,一般保持客户
4728,85,1,173.0,5,3,3,一般发展客户
9838,35,1,173.0,3,2,3,一般挽留客户
9820,11,2,173.0,1,4,3,一般保持客户
4068,56,1,173.0,4,2,3,一般发展客户
4021,34,1,173.0,3,1,3,一般挽留客户
8491,88,1,173.0,5,3,3,一般发展客户
336,47,1,173.0,4,2,3,一般发展客户
8762,9,1,172.0,1,1,2,一般挽留客户
8832,12,1,172.0,2,1,2,一般挽留客户
6349,37,3,172.0,3,5,2,一般保持客户
6648,17,4,172.0,2,5,2,一般保持客户
6186,14,2,171.17,2,4,2,一般保持客户
8939,58,1,171.0,4,2,2,一般发展客户
3317,43,2,171.0,4,4,2,一般价值客户
711,24,1,171.0,2,1,2,一般挽留客户
4901,75,1,171.0,5,3,2,一般发展客户
6409,46,2,171.0,4,4,2,一般价值客户
5751,38,1,171.0,3,2,2,一般挽留客户
2913,8,2,171.0,1,4,2,一般保持客户
8665,38,1,171.0,3,2,2,一般挽留客户
3727,35,2,171.0,3,4,2,一般保持客户
7261,20,3,170.0,2,5,2,一般保持客户
1916,48,1,170.0,4,2,2,一般发展客户
5769,10,1,170.0,1,1,2,一般挽留客户
5518,75,1,170.0,5,3,2,一般发展客户
6995,14,1,170.0,2,1,2,一般挽留客户
8113,11,2,170.0,1,4,2,一般保持客户
8783,45,1,170.0,4,2,2,一般发展客户
4104,40,2,169.0,3,4,2,一般保持客户
4596,1,1,168.0,1,1,2,一般挽留客户
1549,23,1,168.0,2,1,2,一般挽留客户
6383,49,1,168.0,4,2,2,一般发展客户
9788,5,2,167.0,1,4,2,一般保持客户
1316,22,2,167.0,2,4,2,一般保持客户
7998,17,3,167.0,2,5,2,一般保持客户
2560,20,3,167.0,2,5,2,一般保持客户
22,13,2,166.0,2,4,2,一般保持客户
5036,50,1,166.0,4,2,2,一般发展客户
8542,27,2,166.0,3,4,2,一般保持客户
1889,77,1,166.0,5,3,2,一般发展客户
8764,65,2,166.0,5,5,2,一般价值客户
8991,1,2,166.0,1,3,2,一般挽留客户
3707,60,2,165.0,4,5,2,一般价值客户
2052,25,2,165.0,2,4,2,一般保持客户
9483,14,1,164.35,2,1,2,一般挽留客户
5959,81,1,164.0,5,3,2,一般发展客户
5889,57,2,164.0,4,5,2,一般价值客户
8469,3,2,164.0,1,4,2,一般保持客户
8548,6,1,164.0,1,1,2,一般挽留客户
9879,9,2,164.0,1,4,2,一般保持客户
6917,32,1,164.0,3,1,2,一般挽留客户
6764,19,2,164.0,2,4,2,一般保持客户
4206,8,2,163.0,1,4,2,一般保持客户
9629,75,2,163.0,5,5,2,一般价值客户
8859,44,1,162.0,4,2,2,一般发展客户
9330,59,1,162.0,4,2,2,一般发展客户
1390,13,1,162.0,2,1,2,一般挽留客户
714,20,2,162.0,2,4,2,一般保持客户
7081,15,1,162.0,2,1,2,一般挽留客户
5625,15,2,161.0,2,4,2,一般保持客户
6766,67,1,161.0,5,3,2,一般发展客户
1477,3,1,161.0,1,1,2,一般挽留客户
5563,87,1,161.0,5,3,2,一般发展客户
873,49,1,161.0,4,2,2,一般发展客户
7540,32,2,161.0,3,4,2,一般保持客户
389,79,1,161.0,5,3,2,一般发展客户
6683,14,1,161.0,2,1,2,一般挽留客户
5352,88,1,161.0,5,3,2,一般发展客户
6915,62,1,161.0,4,2,2,一般发展客户
6394,79,1,161.0,5,3,2,一般发展客户
3330,30,1,161.0,3,1,2,一般挽留客户
9113,7,2,161.0,1,4,2,一般保持客户
5919,64,1,161.0,4,2,2,一般发展客户
7806,0,1,161.0,1,1,2,一般挽留客户
5692,84,1,161.0,5,3,2,一般发展客户
156,38,1,161.0,3,2,2,一般挽留客户
8743,46,1,160.0,4,2,2,一般发展客户
2539,6,1,160.0,1,1,2,一般挽留客户
5082,64,1,160.0,4,2,2,一般发展客户
