user_id,experiment_group,channel,sex,age,city_tier,reg_date,win_orders,win_gmv,coupon_cost
7455,A,信息流广告,女,33,2,2025-06-30,1,92.00,0.00
7461,A,直接访问,男,25,3,2025-07-14,0,0.00,0.00
7462,B,信息流广告,女,45,1,2025-06-02,0,0.00,0.00
7466,A,自然搜索,女,50,1,2025-07-19,0,0.00,0.00
7473,A,短信/邮件营销,男,31,1,2025-07-31,0,0.00,0.00
7474,B,自然搜索,女,61,2,2025-06-09,0,0.00,0.00
7475,A,信息流广告,女,20,3,2025-07-04,0,0.00,0.00
7484,A,信息流广告,男,40,2,2025-07-26,0,0.00,0.00
7493,B,直接访问,女,38,2,2025-07-06,0,0.00,0.00
7494,A,自然搜索,男,59,1,2025-07-30,0,0.00,0.00
7496,B,直接访问,女,43,3,2025-07-29,1,142.00,0.00
7498,A,短信/邮件营销,女,45,3,2025-06-03,0,0.00,0.00
7502,A,自然搜索,男,59,4,2025-06-12,0,0.00,0.00
7503,B,信息流广告,男,28,1,2025-07-04,0,0.00,0.00
7512,B,自然搜索,女,30,3,2025-06-20,0,0.00,0.00
7514,A,信息流广告,女,29,4,2025-06-15,0,0.00,0.00
7518,A,自然搜索,女,46,2,2025-07-04,0,0.00,0.00
7524,B,信息流广告,女,36,3,2025-06-23,0,0.00,0.00
7529,A,短信/邮件营销,女,28,3,2025-06-08,0,0.00,0.00
7530,B,短信/邮件营销,女,36,3,2025-06-22,0,0.00,0.00
7532,A,自然搜索,男,24,3,2025-07-03,0,0.00,0.00
7535,A,社交媒体,男,48,2,2025-07-07,1,56.00,0.00
7542,A,信息流广告,男,29,4,2025-06-03,0,0.00,0.00
7547,A,信息流广告,女,56,2,2025-07-07,0,0.00,0.00
7548,A,社交媒体,女,52,3,2025-07-05,0,0.00,0.00
7549,B,信息流广告,女,22,2,2025-07-08,0,0.00,0.00
7555,A,短信/邮件营销,女,18,2,2025-06-14,0,0.00,0.00
7559,B,短信/邮件营销,女,50,1,2025-06-08,0,0.00,0.00
7565,B,信息流广告,女,22,2,2025-07-28,0,0.00,0.00
7566,A,信息流广告,女,42,3,2025-06-25,0,0.00,0.00
7568,A,社交媒体,女,56,2,2025-07-17,0,0.00,0.00
7570,B,社交媒体,女,52,2,2025-07-16,0,0.00,0.00
7572,A,自然搜索,男,35,2,2025-07-15,0,0.00,0.00
7575,B,信息流广告,女,18,2,2025-06-02,0,0.00,0.00
7578,B,信息流广告,男,52,3,2025-07-09,0,0.00,0.00
7581,A,社交媒体,女,58,2,2025-07-01,0,0.00,0.00
7584,B,短信/邮件营销,男,41,2,2025-07-03,0,0.00,0.00
7592,A,信息流广告,男,30,3,2025-06-08,0,0.00,0.00
7597,A,社交媒体,女,46,3,2025-07-08,0,0.00,0.00
7599,B,短信/邮件营销,男,22,2,2025-06-03,0,0.00,0.00
7600,A,自然搜索,男,57,2,2025-07-03,0,0.00,0.00
7601,A,社交媒体,男,54,2,2025-06-23,0,0.00,0.00
7605,A,自然搜索,男,54,4,2025-06-26,0,0.00,0.00
7607,A,信息流广告,女,18,2,2025-07-29,0,0.00,0.00
7610,B,自然搜索,男,33,2,2025-06-03,0,0.00,0.00
7612,A,自然搜索,女,34,4,2025-06-27,0,0.00,0.00
7621,A,直接访问,女,41,2,2025-06-23,0,0.00,0.00
7632,B,信息流广告,女,29,4,2025-07-24,0,0.00,0.00
7635,A,直接访问,女,18,2,2025-06-22,0,0.00,0.00
7638,A,直接访问,女,26,3,2025-07-13,0,0.00,0.00
7639,A,自然搜索,女,41,4,2025-06-24,0,0.00,0.00
7644,B,社交媒体,女,51,2,2025-07-02,0,0.00,0.00
7646,B,信息流广告,男,29,3,2025-07-16,0,0.00,0.00
7648,B,短信/邮件营销,女,23,4,2025-06-04,0,0.00,0.00
7658,B,社交媒体,女,27,1,2025-07-06,0,0.00,0.00
7659,B,短信/邮件营销,男,43,1,2025-07-03,0,0.00,0.00
7661,B,短信/邮件营销,女,20,2,2025-06-10,0,0.00,0.00
7662,A,社交媒体,女,21,1,2025-06-04,0,0.00,0.00
7667,A,自然搜索,男,22,1,2025-07-18,0,0.00,0.00
7668,A,信息流广告,男,30,3,2025-07-09,0,0.00,0.00
7674,B,直接访问,男,34,1,2025-06-19,0,0.00,0.00
7676,B,短信/邮件营销,女,34,1,2025-07-06,0,0.00,0.00
7682,A,自然搜索,女,33,2,2025-07-19,0,0.00,0.00
7683,A,直接访问,男,28,1,2025-07-10,0,0.00,0.00
7688,A,自然搜索,男,33,3,2025-07-03,0,0.00,0.00
7691,B,信息流广告,女,20,3,2025-07-16,0,0.00,0.00
7692,A,直接访问,女,36,2,2025-07-01,0,0.00,0.00
7693,B,直接访问,女,32,3,2025-07-09,0,0.00,0.00
7694,A,直接访问,男,28,2,2025-06-29,0,0.00,0.00
7695,A,直接访问,女,42,2,2025-07-03,1,5656.00,0.00
7696,A,直接访问,男,26,3,2025-06-13,0,0.00,0.00
7697,A,短信/邮件营销,女,32,3,2025-07-16,0,0.00,0.00
7701,A,信息流广告,男,33,3,2025-06-10,0,0.00,0.00
7712,B,信息流广告,女,54,2,2025-07-09,0,0.00,0.00
7713,B,社交媒体,女,34,4,2025-07-10,0,0.00,0.00
7719,B,直接访问,女,33,2,2025-07-26,0,0.00,0.00
7720,B,自然搜索,男,30,2,2025-06-16,0,0.00,0.00
7722,A,自然搜索,男,29,3,2025-07-01,0,0.00,0.00
7724,A,短信/邮件营销,女,36,3,2025-06-10,0,0.00,0.00
7726,A,信息流广告,男,20,1,2025-06-04,0,0.00,0.00
7727,A,信息流广告,男,25,2,2025-07-29,0,0.00,0.00
7729,A,社交媒体,男,22,4,2025-06-08,0,0.00,0.00
7731,A,直接访问,男,43,1,2025-07-02,0,0.00,0.00
7733,B,自然搜索,男,51,3,2025-06-30,0,0.00,0.00
7734,B,自然搜索,女,23,3,2025-06-11,0,0.00,0.00
7742,B,短信/邮件营销,女,27,4,2025-07-17,0,0.00,0.00
7744,A,信息流广告,女,19,3,2025-07-05,0,0.00,0.00
7746,B,自然搜索,女,22,1,2025-07-06,0,0.00,0.00
7749,B,自然搜索,女,28,4,2025-06-17,0,0.00,0.00
7750,B,直接访问,女,36,1,2025-07-01,0,0.00,0.00
7751,A,信息流广告,女,50,2,2025-06-03,1,212.00,0.00
7754,A,社交媒体,男,43,2,2025-06-22,0,0.00,0.00
7756,A,信息流广告,女,31,3,2025-06-17,0,0.00,0.00
7757,B,社交媒体,男,32,1,2025-06-14,0,0.00,0.00
7762,A,短信/邮件营销,男,22,2,2025-07-27,1,270.00,0.00
7765,A,信息流广告,男,29,1,2025-07-15,1,42.00,0.00
7767,A,自然搜索,女,28,1,2025-07-27,0,0.00,0.00
7768,A,短信/邮件营销,女,21,2,2025-06-22,0,0.00,0.00
7774,B,信息流广告,女,57,3,2025-06-21,0,0.00,0.00
7779,A,社交媒体,女,29,2,2025-06-10,0,0.00,0.00
7784,B,直接访问,女,41,3,2025-06-09,0,0.00,0.00
7792,A,自然搜索,女,23,1,2025-06-24,0,0.00,0.00
7794,A,直接访问,男,51,3,2025-07-21,0,0.00,0.00
7795,B,信息流广告,男,30,4,2025-07-17,1,54.33,18.67
7798,B,信息流广告,男,55,1,2025-06-27,0,0.00,0.00
7799,B,直接访问,男,30,1,2025-07-14,0,0.00,0.00
7800,B,自然搜索,男,53,1,2025-06-04,0,0.00,0.00
7804,B,自然搜索,男,35,2,2025-07-27,0,0.00,0.00
7805,A,自然搜索,女,21,2,2025-07-25,0,0.00,0.00
7810,A,短信/邮件营销,男,24,1,2025-07-30,0,0.00,0.00
7815,A,信息流广告,女,22,1,2025-07-18,0,0.00,0.00
7816,A,自然搜索,男,31,3,2025-07-16,1,2152.00,0.00
7817,B,自然搜索,男,36,3,2025-06-08,0,0.00,0.00
7818,A,社交媒体,男,19,2,2025-06-09,0,0.00,0.00
7819,B,信息流广告,男,33,3,2025-06-29,0,0.00,0.00
7822,A,直接访问,女,57,2,2025-07-27,0,0.00,0.00
7824,B,信息流广告,女,19,1,2025-07-29,0,0.00,0.00
7825,A,自然搜索,女,54,2,2025-07-06,0,0.00,0.00
7829,B,信息流广告,女,31,3,2025-06-10,0,0.00,0.00
7830,B,信息流广告,女,33,1,2025-07-05,0,0.00,0.00
7838,A,社交媒体,女,41,4,2025-06-20,0,0.00,0.00
7848,B,信息流广告,男,38,1,2025-06-29,0,0.00,0.00
7852,A,自然搜索,女,44,3,2025-06-19,0,0.00,0.00
7854,A,信息流广告,男,21,2,2025-07-29,0,0.00,0.00
7858,A,短信/邮件营销,男,52,2,2025-07-11,0,0.00,0.00
7861,A,信息流广告,女,26,1,2025-06-18,0,0.00,0.00
7866,B,自然搜索,男,35,2,2025-07-23,0,0.00,0.00
7868,B,直接访问,男,47,2,2025-06-19,0,0.00,0.00
7870,A,直接访问,男,22,4,2025-07-27,0,0.00,0.00
7871,B,直接访问,女,34,4,2025-07-28,0,0.00,0.00
7872,A,信息流广告,女,28,1,2025-07-06,0,0.00,0.00
7873,A,直接访问,女,25,1,2025-06-25,0,0.00,0.00
7875,B,社交媒体,男,39,2,2025-06-02,0,0.00,0.00
7878,B,自然搜索,女,30,4,2025-07-17,0,0.00,0.00
7879,B,信息流广告,女,30,3,2025-07-17,0,0.00,0.00
7881,B,自然搜索,女,34,1,2025-07-06,0,0.00,0.00
7887,A,社交媒体,女,30,2,2025-06-19,0,0.00,0.00
7890,A,信息流广告,男,33,2,2025-07-15,0,0.00,0.00
7891,A,短信/邮件营销,女,21,2,2025-06-27,0,0.00,0.00
7892,B,自然搜索,女,38,2,2025-07-15,0,0.00,0.00
7893,B,信息流广告,女,23,1,2025-07-09,0,0.00,0.00
7894,A,自然搜索,男,28,1,2025-07-12,0,0.00,0.00
7896,A,直接访问,男,26,2,2025-07-29,0,0.00,0.00
7897,A,短信/邮件营销,女,46,2,2025-06-28,0,0.00,0.00
7903,A,自然搜索,男,27,1,2025-07-05,0,0.00,0.00
7904,A,信息流广告,男,35,3,2025-06-22,0,0.00,0.00
7907,A,信息流广告,男,25,2,2025-07-19,0,0.00,0.00
7909,A,自然搜索,女,28,3,2025-06-06,0,0.00,0.00
7910,B,直接访问,男,36,3,2025-06-11,0,0.00,0.00
7913,A,信息流广告,女,25,2,2025-07-30,0,0.00,0.00
7916,A,信息流广告,男,29,4,2025-07-22,0,0.00,0.00
7917,B,自然搜索,女,30,2,2025-06-12,0,0.00,0.00
7919,A,自然搜索,女,39,4,2025-07-01,0,0.00,0.00
7926,B,自然搜索,女,26,2,2025-07-19,0,0.00,0.00
7935,A,自然搜索,男,30,1,2025-06-17,0,0.00,0.00
7936,B,信息流广告,女,22,2,2025-07-27,0,0.00,0.00
7937,B,信息流广告,男,29,1,2025-06-03,0,0.00,0.00
7938,B,自然搜索,男,57,4,2025-07-30,0,0.00,0.00
7939,A,短信/邮件营销,女,38,1,2025-07-15,0,0.00,0.00
7940,B,短信/邮件营销,女,29,3,2025-07-06,0,0.00,0.00
7941,A,短信/邮件营销,女,29,2,2025-07-17,0,0.00,0.00
7942,B,自然搜索,男,20,2,2025-06-09,0,0.00,0.00
7946,A,短信/邮件营销,男,49,4,2025-06-29,0,0.00,0.00
7947,B,自然搜索,女,29,2,2025-06-24,0,0.00,0.00
7950,B,社交媒体,女,49,3,2025-06-20,0,0.00,0.00
7951,B,信息流广告,女,31,2,2025-06-13,0,0.00,0.00
7954,A,社交媒体,男,29,4,2025-07-04,0,0.00,0.00
7960,A,自然搜索,女,26,4,2025-07-10,0,0.00,0.00
7963,B,社交媒体,女,31,2,2025-07-21,0,0.00,0.00
7964,A,自然搜索,男,30,1,2025-06-22,0,0.00,0.00
7967,B,短信/邮件营销,女,53,2,2025-07-19,0,0.00,0.00
7968,A,信息流广告,女,33,4,2025-06-18,0,0.00,0.00
7971,A,自然搜索,男,19,1,2025-06-15,0,0.00,0.00
7976,A,直接访问,女,38,3,2025-06-21,0,0.00,0.00
7981,A,信息流广告,男,38,2,2025-06-30,0,0.00,0.00
7982,A,社交媒体,女,42,2,2025-06-30,0,0.00,0.00
7983,A,社交媒体,女,27,1,2025-06-14,0,0.00,0.00
7984,B,自然搜索,男,42,2,2025-06-29,0,0.00,0.00
7985,B,短信/邮件营销,女,45,1,2025-06-25,0,0.00,0.00
7987,A,直接访问,男,20,4,2025-07-24,0,0.00,0.00
7988,B,自然搜索,女,36,1,2025-07-01,0,0.00,0.00
7989,A,直接访问,女,59,1,2025-06-08,0,0.00,0.00
7993,B,自然搜索,女,52,1,2025-07-20,0,0.00,0.00
8000,B,直接访问,女,42,4,2025-06-29,0,0.00,0.00
8004,A,信息流广告,女,34,2,2025-07-02,0,0.00,0.00
8006,B,社交媒体,女,31,3,2025-06-24,1,280.48,16.52
8009,A,自然搜索,女,29,1,2025-07-08,0,0.00,0.00
8017,A,社交媒体,男,51,2,2025-06-03,0,0.00,0.00
8020,B,自然搜索,女,30,4,2025-07-22,1,52.00,0.00
8021,A,信息流广告,女,40,2,2025-06-23,1,106.00,0.00
8023,A,信息流广告,男,31,4,2025-07-13,0,0.00,0.00
8024,A,自然搜索,女,25,3,2025-06-12,0,0.00,0.00
8025,B,自然搜索,男,27,2,2025-07-11,0,0.00,0.00
8026,B,自然搜索,男,18,1,2025-07-12,0,0.00,0.00
8029,A,自然搜索,女,28,3,2025-06-28,0,0.00,0.00
8030,B,自然搜索,男,31,2,2025-07-22,0,0.00,0.00
8031,A,直接访问,女,31,2,2025-07-11,0,0.00,0.00
8032,A,自然搜索,女,20,3,2025-07-05,0,0.00,0.00
8035,B,社交媒体,女,40,1,2025-07-24,0,0.00,0.00
8039,A,自然搜索,男,25,1,2025-07-30,0,0.00,0.00
8040,A,社交媒体,女,49,4,2025-06-05,0,0.00,0.00
8041,A,直接访问,女,44,2,2025-07-27,0,0.00,0.00
8043,B,自然搜索,女,40,1,2025-06-20,0,0.00,0.00
8048,B,自然搜索,男,41,4,2025-07-20,0,0.00,0.00
8049,B,直接访问,女,42,2,2025-07-22,0,0.00,0.00
8054,B,信息流广告,男,32,2,2025-06-13,0,0.00,0.00
8055,A,直接访问,女,37,2,2025-07-07,0,0.00,0.00
8056,A,信息流广告,男,30,2,2025-06-29,1,1464.00,0.00
8058,B,信息流广告,男,32,3,2025-07-04,0,0.00,0.00
8060,B,社交媒体,女,31,3,2025-07-30,0,0.00,0.00
8061,B,直接访问,女,60,3,2025-07-30,1,90.76,15.24
8062,A,信息流广告,女,38,2,2025-07-14,0,0.00,0.00
8072,B,自然搜索,女,41,2,2025-06-14,1,711.88,18.12
8079,B,直接访问,男,29,1,2025-06-08,0,0.00,0.00
8080,B,自然搜索,女,32,2,2025-06-19,0,0.00,0.00
8082,B,自然搜索,男,20,3,2025-07-13,0,0.00,0.00
8085,B,自然搜索,男,31,1,2025-06-02,0,0.00,0.00
8087,A,社交媒体,男,55,4,2025-07-27,0,0.00,0.00
8092,A,信息流广告,女,36,2,2025-07-14,0,0.00,0.00
8093,B,信息流广告,女,49,1,2025-07-29,0,0.00,0.00
8098,A,自然搜索,男,27,4,2025-06-08,0,0.00,0.00
8099,B,短信/邮件营销,男,28,4,2025-06-08,0,0.00,0.00
8100,A,信息流广告,女,25,4,2025-06-15,0,0.00,0.00
8105,A,自然搜索,男,58,2,2025-06-26,0,0.00,0.00
8106,A,短信/邮件营销,女,61,2,2025-07-23,0,0.00,0.00
8107,B,社交媒体,男,26,4,2025-06-07,0,0.00,0.00
8110,A,自然搜索,女,27,2,2025-06-17,0,0.00,0.00
8111,B,自然搜索,女,57,4,2025-06-19,0,0.00,0.00
8112,B,自然搜索,女,20,2,2025-06-24,0,0.00,0.00
8114,A,自然搜索,女,28,1,2025-06-28,0,0.00,0.00
8115,B,自然搜索,男,22,2,2025-06-22,0,0.00,0.00
8119,A,短信/邮件营销,女,25,2,2025-07-10,0,0.00,0.00
8122,B,社交媒体,女,36,1,2025-07-08,0,0.00,0.00
8128,A,社交媒体,男,30,1,2025-07-29,0,0.00,0.00
8133,B,自然搜索,女,18,1,2025-06-06,1,56.84,9.16
8134,A,信息流广告,女,37,4,2025-06-07,0,0.00,0.00
8145,A,短信/邮件营销,男,31,1,2025-06-18,0,0.00,0.00
8150,B,自然搜索,女,34,2,2025-07-22,0,0.00,0.00
8153,A,信息流广告,女,21,3,2025-06-26,0,0.00,0.00
8156,B,社交媒体,女,21,2,2025-07-20,0,0.00,0.00
8157,A,自然搜索,男,29,4,2025-06-02,0,0.00,0.00
8160,A,社交媒体,男,41,2,2025-06-21,1,18.00,0.00
8167,A,社交媒体,男,48,1,2025-07-23,0,0.00,0.00
8169,A,自然搜索,男,59,3,2025-06-08,0,0.00,0.00
8170,B,信息流广告,男,27,3,2025-07-17,0,0.00,0.00
8171,A,自然搜索,男,47,2,2025-06-27,0,0.00,0.00
8172,B,自然搜索,女,33,2,2025-06-09,0,0.00,0.00
8174,B,短信/邮件营销,男,18,3,2025-07-27,0,0.00,0.00
8175,B,自然搜索,女,39,2,2025-07-11,0,0.00,0.00
8177,B,自然搜索,男,26,4,2025-07-03,0,0.00,0.00
8178,A,社交媒体,女,33,3,2025-07-17,0,0.00,0.00
8180,B,社交媒体,女,23,4,2025-07-08,0,0.00,0.00
8181,B,短信/邮件营销,男,48,3,2025-07-26,1,72.00,0.00
8183,A,短信/邮件营销,女,19,3,2025-06-12,0,0.00,0.00
8188,A,自然搜索,男,32,2,2025-07-10,0,0.00,0.00
8192,B,自然搜索,女,35,1,2025-06-13,0,0.00,0.00
8195,A,短信/邮件营销,女,27,4,2025-06-24,0,0.00,0.00
8197,B,直接访问,男,20,4,2025-07-20,0,0.00,0.00
8199,A,自然搜索,女,30,1,2025-07-10,0,0.00,0.00
8206,B,短信/邮件营销,女,60,2,2025-07-06,0,0.00,0.00
8207,B,自然搜索,女,53,2,2025-06-12,0,0.00,0.00
8212,A,直接访问,女,21,1,2025-06-02,0,0.00,0.00
8214,A,短信/邮件营销,男,20,1,2025-07-27,0,0.00,0.00
8215,A,信息流广告,男,20,2,2025-06-26,1,346.00,0.00
8216,B,社交媒体,女,51,2,2025-07-15,0,0.00,0.00
8217,B,信息流广告,男,57,4,2025-07-18,0,0.00,0.00
8220,A,社交媒体,女,24,1,2025-07-25,0,0.00,0.00
8226,A,信息流广告,女,38,3,2025-06-17,0,0.00,0.00
8228,A,社交媒体,女,37,1,2025-07-06,0,0.00,0.00
8239,B,自然搜索,男,22,3,2025-06-25,0,0.00,0.00
8240,A,社交媒体,女,31,2,2025-06-16,0,0.00,0.00
8246,B,直接访问,男,33,1,2025-06-19,1,80.92,13.08
8249,B,信息流广告,男,59,1,2025-06-16,0,0.00,0.00
8250,A,社交媒体,女,23,4,2025-06-18,0,0.00,0.00
8251,A,信息流广告,男,18,3,2025-06-02,0,0.00,0.00
8255,B,社交媒体,男,35,2,2025-06-19,1,178.26,10.74
8256,A,短信/邮件营销,男,22,3,2025-07-31,0,0.00,0.00
8258,B,直接访问,女,31,4,2025-07-25,0,0.00,0.00
8270,A,社交媒体,男,40,1,2025-07-26,0,0.00,0.00
8275,A,信息流广告,男,25,1,2025-07-16,0,0.00,0.00
8276,B,短信/邮件营销,女,43,2,2025-06-06,0,0.00,0.00
8277,B,短信/邮件营销,女,19,2,2025-06-04,0,0.00,0.00
8279,B,社交媒体,女,43,2,2025-07-10,0,0.00,0.00
8280,B,自然搜索,男,25,3,2025-06-11,0,0.00,0.00
8285,A,社交媒体,女,24,2,2025-06-05,0,0.00,0.00
8286,B,短信/邮件营销,女,34,1,2025-06-16,0,0.00,0.00
8294,B,自然搜索,女,50,3,2025-07-18,0,0.00,0.00
8295,B,自然搜索,女,26,1,2025-06-09,0,0.00,0.00
8298,A,信息流广告,女,31,4,2025-06-09,0,0.00,0.00
8301,A,信息流广告,女,21,1,2025-06-29,0,0.00,0.00
8305,B,社交媒体,男,47,4,2025-07-13,0,0.00,0.00
8307,A,短信/邮件营销,女,35,2,2025-07-30,0,0.00,0.00
8312,A,社交媒体,女,55,3,2025-06-04,0,0.00,0.00
8313,B,社交媒体,男,40,1,2025-07-24,0,0.00,0.00
8314,B,直接访问,女,19,1,2025-07-02,0,0.00,0.00
8320,B,短信/邮件营销,女,49,1,2025-07-17,0,0.00,0.00
8321,B,自然搜索,男,26,2,2025-06-03,0,0.00,0.00
8323,A,自然搜索,女,28,3,2025-07-26,0,0.00,0.00
8325,A,自然搜索,女,37,2,2025-06-09,0,0.00,0.00
8326,B,信息流广告,女,21,3,2025-06-11,0,0.00,0.00
8327,B,信息流广告,女,21,2,2025-06-24,0,0.00,0.00
8329,A,社交媒体,男,19,4,2025-07-19,0,0.00,0.00
8336,B,自然搜索,男,29,4,2025-07-19,1,297.00,0.00
8339,A,短信/邮件营销,女,22,3,2025-07-30,0,0.00,0.00
8341,B,信息流广告,男,43,1,2025-07-24,0,0.00,0.00
8342,B,信息流广告,女,37,1,2025-06-12,0,0.00,0.00
8347,A,自然搜索,男,18,1,2025-06-29,0,0.00,0.00
8354,B,短信/邮件营销,女,25,1,2025-07-15,0,0.00,0.00
8356,B,社交媒体,男,25,2,2025-06-05,0,0.00,0.00
8364,B,自然搜索,女,44,1,2025-06-07,0,0.00,0.00
8367,B,短信/邮件营销,男,20,4,2025-07-06,0,0.00,0.00
8368,A,信息流广告,男,37,3,2025-07-17,0,0.00,0.00
8374,A,社交媒体,男,24,2,2025-06-13,0,0.00,0.00
8375,A,信息流广告,男,36,1,2025-07-14,0,0.00,0.00
8379,A,短信/邮件营销,女,20,1,2025-07-01,0,0.00,0.00
8380,A,信息流广告,男,40,3,2025-06-05,0,0.00,0.00
8385,A,信息流广告,男,41,2,2025-07-07,0,0.00,0.00
8388,B,信息流广告,男,23,3,2025-06-24,0,0.00,0.00
8390,B,短信/邮件营销,女,29,1,2025-07-31,0,0.00,0.00
8403,A,自然搜索,女,24,2,2025-07-12,0,0.00,0.00
8408,B,短信/邮件营销,女,34,1,2025-07-15,0,0.00,0.00
8411,B,自然搜索,女,50,1,2025-07-23,0,0.00,0.00
8414,A,自然搜索,男,47,1,2025-06-21,1,36.00,0.00
8417,A,短信/邮件营销,女,45,1,2025-07-13,0,0.00,0.00
8418,A,社交媒体,女,42,4,2025-06-02,0,0.00,0.00
8421,B,短信/邮件营销,女,38,1,2025-06-02,0,0.00,0.00
8423,B,社交媒体,女,60,1,2025-07-29,0,0.00,0.00
8424,A,短信/邮件营销,女,21,1,2025-06-14,0,0.00,0.00
8427,A,信息流广告,男,28,1,2025-06-24,0,0.00,0.00
8434,B,社交媒体,男,24,1,2025-07-11,0,0.00,0.00
8435,A,直接访问,男,30,3,2025-07-14,0,0.00,0.00
8437,A,短信/邮件营销,男,22,3,2025-07-20,1,139.00,0.00
8442,A,社交媒体,女,20,1,2025-07-16,1,58.00,0.00
8443,B,自然搜索,女,38,1,2025-06-07,0,0.00,0.00
8444,A,直接访问,女,40,4,2025-07-03,0,0.00,0.00
8445,A,直接访问,女,58,3,2025-07-13,0,0.00,0.00
8449,B,自然搜索,女,44,1,2025-06-02,0,0.00,0.00
8450,B,信息流广告,男,31,1,2025-07-26,0,0.00,0.00
8451,A,自然搜索,女,52,1,2025-07-12,0,0.00,0.00
8452,B,自然搜索,女,37,4,2025-06-13,0,0.00,0.00
8453,B,信息流广告,女,37,3,2025-06-18,1,89.00,0.00
8454,B,自然搜索,男,35,4,2025-07-06,0,0.00,0.00
8455,A,信息流广告,男,18,2,2025-07-29,0,0.00,0.00
8456,B,短信/邮件营销,男,52,1,2025-07-26,0,0.00,0.00
8457,B,短信/邮件营销,女,51,1,2025-07-31,0,0.00,0.00
8459,A,自然搜索,男,26,3,2025-06-12,0,0.00,0.00
8460,B,社交媒体,女,27,1,2025-06-26,0,0.00,0.00
8461,B,短信/邮件营销,男,43,2,2025-07-03,0,0.00,0.00
8463,B,短信/邮件营销,男,39,1,2025-06-15,0,0.00,0.00
8470,A,自然搜索,男,23,2,2025-06-30,0,0.00,0.00
8474,B,直接访问,女,25,1,2025-06-21,0,0.00,0.00
8478,B,社交媒体,男,36,2,2025-06-23,0,0.00,0.00
8479,B,自然搜索,女,31,1,2025-06-05,0,0.00,0.00
8484,A,自然搜索,男,36,3,2025-06-07,0,0.00,0.00
8489,B,信息流广告,女,34,1,2025-07-14,0,0.00,0.00
8497,B,短信/邮件营销,男,60,1,2025-06-27,0,0.00,0.00
8501,A,自然搜索,男,25,4,2025-06-05,0,0.00,0.00
8506,B,直接访问,女,44,2,2025-06-18,0,0.00,0.00
8509,A,自然搜索,女,35,2,2025-07-11,0,0.00,0.00
8510,A,自然搜索,男,33,3,2025-07-01,0,0.00,0.00
8516,B,自然搜索,男,32,1,2025-07-10,0,0.00,0.00
8520,B,自然搜索,女,28,1,2025-07-10,0,0.00,0.00
8521,A,信息流广告,女,43,1,2025-07-06,0,0.00,0.00
8524,B,自然搜索,女,21,2,2025-06-23,0,0.00,0.00
8525,B,自然搜索,男,32,2,2025-06-05,0,0.00,0.00
8534,B,信息流广告,女,25,3,2025-07-18,0,0.00,0.00
8539,B,短信/邮件营销,女,28,1,2025-07-23,0,0.00,0.00
8540,A,社交媒体,男,32,3,2025-06-25,0,0.00,0.00
8541,A,直接访问,女,34,2,2025-06-04,0,0.00,0.00
8544,B,直接访问,女,20,2,2025-07-01,0,0.00,0.00
8545,A,信息流广告,男,44,2,2025-06-30,0,0.00,0.00
8546,B,信息流广告,男,22,1,2025-07-26,0,0.00,0.00
8549,B,自然搜索,男,39,3,2025-07-11,1,46.00,0.00
8550,A,信息流广告,女,39,4,2025-07-12,0,0.00,0.00
8558,A,短信/邮件营销,男,39,3,2025-07-06,1,160.00,0.00
8561,A,自然搜索,女,49,1,2025-07-14,1,131.00,0.00
8564,B,信息流广告,女,33,2,2025-07-03,0,0.00,0.00
8567,A,直接访问,女,20,3,2025-07-23,0,0.00,0.00
8569,A,直接访问,女,27,1,2025-06-09,0,0.00,0.00
8573,A,信息流广告,男,20,3,2025-07-16,1,131.00,0.00
8579,B,自然搜索,男,41,1,2025-07-16,0,0.00,0.00
8580,A,信息流广告,男,52,2,2025-06-03,0,0.00,0.00
8584,A,社交媒体,男,57,1,2025-07-28,0,0.00,0.00
8592,B,自然搜索,女,42,3,2025-06-12,0,0.00,0.00
8594,A,直接访问,女,35,2,2025-06-17,0,0.00,0.00
8597,A,社交媒体,男,35,1,2025-06-10,0,0.00,0.00
8602,B,信息流广告,男,27,4,2025-06-17,0,0.00,0.00
8607,B,信息流广告,女,41,2,2025-07-22,0,0.00,0.00
8608,B,自然搜索,女,34,3,2025-06-02,0,0.00,0.00
8611,B,自然搜索,女,50,1,2025-06-03,0,0.00,0.00
8616,A,信息流广告,男,32,3,2025-07-26,0,0.00,0.00
8618,A,自然搜索,女,54,3,2025-07-13,0,0.00,0.00
8619,A,自然搜索,女,38,1,2025-07-27,0,0.00,0.00
8620,A,社交媒体,男,25,2,2025-07-13,0,0.00,0.00
8622,B,短信/邮件营销,男,28,3,2025-06-30,0,0.00,0.00
8624,B,社交媒体,女,31,2,2025-07-02,0,0.00,0.00
8626,B,自然搜索,女,40,3,2025-06-11,0,0.00,0.00
8627,A,信息流广告,女,42,1,2025-07-07,0,0.00,0.00
8629,B,自然搜索,男,24,2,2025-06-02,0,0.00,0.00
8632,A,信息流广告,女,24,2,2025-06-25,0,0.00,0.00
8633,B,短信/邮件营销,男,49,3,2025-06-23,0,0.00,0.00
8634,A,信息流广告,女,34,3,2025-07-11,0,0.00,0.00
8638,A,社交媒体,男,22,3,2025-07-12,0,0.00,0.00
8641,B,短信/邮件营销,女,31,4,2025-07-22,0,0.00,0.00
8644,B,信息流广告,女,24,2,2025-07-13,0,0.00,0.00
8645,A,自然搜索,男,46,3,2025-06-29,0,0.00,0.00
